,CBAP,CBBP,CBCP,CBDP,N2AP,N2BP,N2CP,N2DP
C47A4.109,0,0,0,0,0,0,0,0
Y73F8A.725,0,0,0,0,0,0,0,0
Y73B6BL.5a.2,0,0,0,0,0,0,0,0
Y73F8A.723,0,0,0,0,0,0,0,0
Y73F8A.722,0,0,0,0,0,0,0,0
Y73F8A.721,0,0,0,0,0,0,0,0
Y73F8A.720,0,1,0,1,0,9,0,0
C18B2.3.2,0,0,0,0,0,0,0,0
C18B2.3.1,0,0,0,0,0,0,0,0
Y73F8A.729,0,0,0,0,0,0,0,0
Y73F8A.728,0,0,0,0,0,0,0,0
F55A8.2e.1,0,0,0,0,0,0,0,0
F55A8.2e.2,0,0,0,0,0,0,0,0
T14G12.4a,0,0,0,0,0,0,0,0
Y49A10A.1,0,0,0,0,0,0,0,0
Y73F8A.432,0,0,0,0,0,12,0,0
F26D11.16,0,0,0,0,0,0,0,0
K01A2.3b,0,0,0,0,0,0,0,0
K04F10.4d.2,0,0,0,0,0,0,0,0
K04F10.4d.1,0,8,0,2,0,0,0,0
C01B10.43,0,0,0,0,0,0,0,0
C01B10.40,0,0,0,0,0,0,0,0
C47A4.100,0,0,0,4,0,0,0,0
K01A2.3a,0,0,0,0,0,0,0,11
C47A4.103,0,0,0,0,0,0,0,0
F10G7.11,0,0,0,0,0,0,0,0
F10G7.12,0,0,0,0,0,0,0,0
Y113G7B.28,0,0,0,0,0,0,0,0
Y113G7B.29,0,0,0,0,0,0,0,0
F32D8.5b,0,0,0,0,0,0,0,0
C10G11.9,592,1313,1041,558,1393,2780,288,1860
C10G11.8,29,75,43,40,55,161,0,102
C47A4.107,0,0,0,0,0,0,0,0
C10G11.3,0,0,0,0,0,0,0,0
C10G11.2,0,0,0,0,0,0,0,0
F54F3.6,0,0,0,0,0,0,0,0
C10G11.4,0,0,0,0,0,0,0,0
C02B10.5b,0,0,0,0,0,0,0,0
F26H11.1.2,0,0,0,0,0,0,0,0
K10F12.7,70,93,66,82,20,236,14,82
K10F12.6,0,0,0,0,0,0,0,0
K10F12.1,67,225,175,107,18,91,2,88
K07A12.5e,0,0,0,0,0,0,0,0
K10F12.9,12,41,46,16,8,26,0,16
K10F12.8,2414,5668,3723,2735,435,1195,189,714
Y73F8A.183,0,0,0,0,0,0,0,0
Y73F8A.182,0,0,0,0,0,0,0,0
Y73F8A.181,0,0,0,0,0,0,0,0
Y73F8A.180,0,0,0,0,0,0,0,0
Y73F8A.187,0,0,0,0,0,0,0,0
Y73F8A.186,0,0,0,0,0,0,0,0
Y73F8A.185,0,0,0,0,0,0,0,0
Y73F8A.184,0,0,0,0,0,0,0,0
F53B1.12,0,0,0,0,0,0,0,2
F53B1.13,0,0,0,0,0,0,0,0
Y73F8A.189,0,0,0,0,0,0,0,0
Y73F8A.188,0,0,0,0,0,3,0,0
F53B1.16,0,0,0,0,0,0,0,0
F53B1.14,0,0,0,0,0,0,0,0
F53B1.15,0,1,0,0,1,0,0,0
Y43F8A.9,0,0,0,0,0,0,0,0
Y43F8A.8,0,0,0,0,0,0,0,0
F28C12.6,8,7,5,6,5,5,0,10
Y43F8A.2,16,49,40,5,5,35,0,11
Y43F8A.1,0,0,0,0,0,0,0,0
F28C12.7,0,0,0,0,0,0,0,0
Y43F8A.7,0,0,0,0,0,0,0,0
Y43F8A.6,0,0,0,0,0,0,0,0
Y43F8A.5,258,563,263,192,40,108,23,59
Y43F8A.4,0,0,0,0,0,0,0,0
R13H8.1b.1,0,0,0,0,0,0,0,0
F28C12.8,0,0,0,0,0,0,0,0
R13H8.1b.2,0,0,0,0,0,0,0,0
H15N14.2b.2,0,0,0,0,0,0,0,0
H15N14.2b.1,0,0,0,0,0,0,0,0
F45D3.12,0,0,0,0,0,0,0,0
Y105C5B.1011,0,0,0,0,0,0,0,0
Y37E11AR.5b,143,91,180,211,67,245,0,95
Y37E11AR.5a,0,0,0,0,0,0,0,0
F54B11.3b,0,0,0,0,0,0,0,0
C02B10.52,0,0,0,0,0,0,0,0
C02B10.53,0,0,0,0,0,0,0,0
C02B10.50,0,2,0,0,0,1,0,0
C02B10.51,0,0,0,0,0,0,0,0
C02B10.56,0,0,0,0,0,0,0,0
C41D11.3b.2,0,0,0,0,0,0,0,0
C02B10.54,0,0,0,0,0,0,0,0
C02B10.55,0,0,0,0,0,0,0,0
K08F8.1d.2,0,0,0,0,0,14,0,0
C02B10.58,0,0,0,0,0,0,0,0
K08F8.1d.1,0,0,0,0,0,0,0,0
Y71H9A.2,0,0,0,0,0,0,0,0
Y51H4A.908,0,0,0,0,0,0,0,0
VZK822L.1c.1,0,0,0,0,0,0,0,0
B0507.10,148,198,298,137,14,42,7,17
B0507.13,0,0,0,0,0,0,0,0
VZK822L.1c.2,7,0,19,0,0,18,0,0
B0507.15,0,0,0,0,0,0,0,0
B0507.14,0,0,0,0,0,0,0,0
B0507.17,0,0,0,0,0,0,0,0
B0507.16,0,0,0,0,0,0,0,0
Y9C9A.50,0,0,0,0,0,0,0,0
Y9C9A.51,0,0,0,0,0,0,0,0
Y9C9A.52,0,0,0,0,0,0,0,0
Y9C9A.53,0,0,0,0,0,0,0,0
Y9C9A.54,0,0,0,0,0,0,0,0
Y9C9A.55,0,0,0,0,0,0,0,0
Y9C9A.56,0,0,0,0,0,0,0,0
Y9C9A.57,0,0,0,0,0,0,0,0
F55B11.6.1,0,0,0,0,543,1304,0,3892
F55B11.6.2,0,0,0,0,0,0,0,0
C13E3.1,0,0,0,2,5,0,0,0
Y67D8C.13,0,0,0,0,0,0,0,0
Y67D8C.12,0,0,0,0,5,0,0,0
Y67D8C.15,0,0,0,0,0,0,0,0
Y67D8C.14,0,0,0,0,0,0,0,0
Y67D8C.17,0,0,0,0,0,0,0,0
Y67D8C.16,1,1,0,0,0,0,0,2
Y67D8C.19,0,0,0,0,0,0,0,0
Y67D8C.18,0,0,0,0,0,0,0,0
Y39H10A.7a,0,0,0,0,0,0,0,0
H39E23.1e.3,0,0,0,0,0,0,0,0
Y94H6A.16,19,27,48,35,0,25,7,31
H39E23.1e.2,0,0,0,0,0,0,0,0
W09G10.t1,6,5,2,2,2,14,6,12
K05F1.10,0,0,0,0,0,0,0,0
W09G10.t3,12,23,15,8,4,16,0,5
W09G10.t2,1,5,2,2,3,6,0,5
H39E23.1e.5,0,0,0,0,0,0,0,0
Y116A8A.147,66,153,99,86,61,75,15,0
H04M03.29,0,0,0,0,0,0,0,0
H12I19.85,0,0,0,0,0,0,0,2
T20D4.3a,0,0,0,0,0,0,0,0
C04F6.8,0,8,0,0,0,0,0,0
T20D4.3b,0,0,0,0,0,0,0,0
F25F2.2,37,74,14,35,75,202,22,142
F25F2.3,0,0,0,0,0,0,2,0
Y105C5B.311,0,0,0,0,0,0,0,0
F25F2.5,0,0,0,2,0,0,0,3
F25F2.6,0,0,0,0,0,0,0,0
C39E9.4.1,0,0,0,0,0,0,0,0
MTCE.28,0,0,0,4,7,6,0,0
MTCE.29,0,0,0,0,0,0,0,1
F21H11.2b,0,0,0,0,0,0,0,0
M199.90,0,0,0,0,0,0,0,0
F21H11.2a,29,82,13,14,35,44,0,67
MTCE.22,0,0,0,0,0,0,0,0
F49E11.5,0,0,0,0,0,0,0,0
MTCE.20,5,0,0,0,0,0,0,3
F49E11.7,0,0,0,0,0,0,0,0
MTCE.26,209,92,109,39,192,184,41,108
MTCE.27,0,0,0,0,0,0,0,0
MTCE.24,0,0,0,0,0,0,0,0
F49E11.3,0,0,0,0,0,0,0,0
R11A8.6.1,90,255,78,101,78,218,18,106
R11A8.6.2,0,0,0,0,0,0,0,0
Y116F11B.9a,0,0,0,0,0,0,0,0
F15E11.11b,0,0,0,0,0,0,0,0
Y116F11B.9b,10,14,0,0,11,273,0,37
T10H9.6b,0,0,0,0,0,0,0,0
R04D3.3.2,0,0,0,0,0,0,0,0
R04D3.3.1,29,45,83,47,65,215,0,134
K11H3.1b,163,396,42,228,35,113,0,296
K11H3.1a,0,0,0,0,0,0,0,0
Y57G11C.1128,0,0,0,0,0,0,0,0
T10H9.6a,0,0,0,0,0,0,0,0
R07E5.8b.1,0,0,0,0,0,0,0,0
R07E5.8b.2,0,0,0,0,0,0,0,0
Y108G3AL.3a,0,0,40,17,29,42,0,33
F47H4.6,0,0,0,0,0,0,0,0
Y108G3AL.3b,0,0,0,0,0,0,0,0
F47H4.8,0,0,0,0,50,457,61,273
F47H4.9,0,0,0,0,0,0,0,0
M01D1.2b,0,0,0,0,0,0,0,0
M01D1.2a,0,0,0,0,0,0,0,0
T23F6.1,0,0,0,0,0,0,0,0
T23F6.2,0,0,0,0,0,0,0,0
Y53F4B.11a,4,228,32,0,0,19,0,5
T23F6.5,0,0,0,0,0,0,0,0
T23F6.6,0,0,0,0,0,0,0,0
Y53F4B.11b,0,0,0,0,0,0,0,0
T23F6.8,0,0,0,0,0,0,0,0
Y52B11A.8,0,0,0,0,0,0,0,0
C46F4.1b,0,0,0,0,0,0,0,0
C37H5.14b,0,0,0,0,0,0,0,0
Y57G11C.1121,0,0,0,0,0,0,0,0
C34H3.18,0,0,0,0,0,0,0,0
C37H5.14a,14,0,0,0,0,0,0,0
Y67D8A.10,12,0,2,12,0,10,0,5
C34H3.12,0,0,0,0,0,0,0,0
F43C9.1,0,0,0,0,0,0,0,0
F43C9.2,0,8,3,0,0,0,0,3
F43C9.3,0,0,0,0,0,0,0,0
C34H3.16,0,5,0,0,0,0,7,6
F43C9.5,1,3,4,5,0,3,1,0
F43C9.6,0,0,0,0,0,0,0,0
F52H2.1,0,0,0,0,0,0,0,0
F32B5.6d.2,0,0,0,0,0,0,0,0
F32B5.6d.3,0,0,0,0,0,0,0,0
F32B5.6d.1,0,0,0,0,0,0,0,0
F32B5.6d.4,0,0,0,0,0,1831,0,414
ZK256.1a,0,0,0,29,0,18,0,41
T01D1.2p.1,0,0,0,0,0,0,0,0
T01D1.2p.2,0,0,0,0,0,0,0,0
T01D1.2p.3,0,0,0,0,0,0,0,0
T01D1.2p.4,0,0,0,0,0,0,0,0
F32F2.2,0,0,0,0,0,0,0,0
F32F2.3,0,0,0,0,0,0,0,0
B0286.1.2,0,0,0,0,0,0,0,0
K11H3.12,0,0,0,0,0,0,1,0
K11H3.11,0,9,6,0,1,7,4,2
B0286.1.1,0,0,0,0,0,0,0,0
Y105C5A.724,2,0,0,0,0,0,0,0
Y105C5A.725,0,0,148,0,0,0,0,0
Y105C5A.726,0,0,0,4,0,0,0,0
Y105C5A.1286a,7,5,12,5,5,22,4,6
Y105C5A.728,0,0,0,0,0,0,0,0
Y105C5A.729,0,0,0,0,0,0,0,0
C45G7.1,0,0,0,0,0,0,0,0
R160.11,35,35,43,10,11,49,3,13
C45G7.3,0,0,0,0,0,0,0,0
C45G7.2,0,0,0,0,0,0,0,0
C45G7.4,0,0,0,0,0,0,0,0
C45G7.9,0,0,0,0,0,0,0,0
F52H2.8,0,0,0,0,0,0,0,0
F56F3.1,428,1122,890,795,248,1176,93,679
F56F3.7,0,0,0,0,0,0,0,0
F56F3.4,0,0,0,0,0,0,0,0
F19B2.1,180,0,316,0,0,221,0,0
Y46H3A.1b,0,0,0,0,0,0,0,0
Y46H3A.1a,0,0,0,0,0,0,0,0
F19B2.2,0,0,0,0,55,158,0,87
F19B2.4,0,0,0,0,0,0,0,0
F19B2.7,0,0,0,0,0,0,0,0
F19B2.6,244,446,366,283,592,2545,69,915
F19B2.8,0,0,0,0,0,0,0,0
Y52B11A.5,0,0,0,0,0,0,0,0
R144.2b,0,0,0,0,0,0,0,0
Y105C5A.898,0,0,0,0,0,0,0,0
Y105C5A.899,0,0,0,0,0,0,0,0
Y105C5A.892,0,0,0,0,0,0,0,0
Y105C5A.893,0,0,0,0,0,0,0,0
Y105C5A.890,0,0,0,0,0,0,0,0
Y105C5A.891,0,0,0,0,0,0,0,0
Y105C5A.896,3,0,0,2,0,0,0,0
Y105C5A.897,0,0,0,0,0,0,0,0
Y105C5A.894,0,0,0,0,0,0,0,0
Y105C5A.895,0,0,0,0,0,0,0,0
Y55F3BR.8b,0,0,0,0,0,0,0,0
Y55F3BR.8a,127,337,192,103,432,1002,218,197
F11A6.9,0,0,0,0,0,0,0,0
F42A9.7,16,0,0,0,0,16,0,28
ZK353.1a,0,0,0,0,0,0,0,0
F42A9.5,671,1479,1193,701,47,102,5,35
F42A9.4,0,0,9,0,0,0,0,0
F42A9.3,0,0,0,0,0,0,0,0
F42A9.2,108,521,366,173,18,344,10,391
T28B4.12,1,0,4,4,0,4,2,1
F11A6.6,0,0,0,0,0,0,0,0
F42A9.9,0,0,0,1,0,0,0,3
F47G4.9,152,147,86,56,151,201,7,183
F47G4.8,0,0,0,0,0,0,0,0
ZK353.1b,0,294,32,172,8,15,0,12
BE10.5.1,0,0,0,0,0,0,0,0
F47G4.3,0,0,0,0,0,13,0,17
BE10.5.2,0,0,0,0,0,0,0,0
C34G6.7b.2,37,112,72,43,57,89,9,52
Y17G9B.11b,0,0,0,0,0,0,0,0
Y17G9B.11a,0,0,0,0,0,0,0,0
C34G6.7b.1,0,0,0,0,0,0,0,0
T12A2.3.2,0,0,0,0,0,0,0,0
T12A2.3.1,0,16,5,0,0,31,2,5
Y15E3A.1b.2,0,0,0,0,0,0,0,0
F47G4.7b,0,0,0,0,0,5,0,0
Y15E3A.1b.1,0,0,0,0,0,0,0,0
T20D3.3a.1,0,0,0,0,0,0,0,0
Y15E3A.1b.4,0,0,0,0,0,0,0,0
T20D3.3a.2,570,773,465,430,458,962,106,997
F46F3.1a,0,0,0,0,0,0,0,0
M176.1a,0,0,0,0,0,0,0,0
M176.1b,0,0,0,0,0,0,0,0
Y41E3.379,0,0,0,0,0,0,0,0
Y41E3.378,0,0,0,0,0,0,0,0
Y41E3.375,0,0,0,0,0,0,0,0
Y41E3.374,3,0,0,0,0,3,0,0
Y41E3.377,0,0,0,1,0,0,0,0
Y41E3.376,0,0,6,0,0,0,0,0
C44C1.5b.2,0,0,0,0,0,0,0,0
Y41E3.370,0,0,0,0,0,0,0,0
Y41E3.373,0,0,0,0,0,0,0,0
C44C1.5b.1,0,0,0,0,0,0,0,0
F52B11.1e.2,0,0,0,0,0,0,0,0
Y71G12B.39,108,156,169,75,96,279,26,149
Y71G12B.36,51,78,92,35,28,89,16,45
Y71G12B.37,10,14,2,3,0,12,7,0
Y71G12B.34,0,0,0,0,0,0,0,0
Y71G12B.35,18,449,106,290,301,1148,121,1331
Y71G12B.32,0,22,10,0,0,0,0,11
C15H9.6b.3,0,0,0,0,0,0,0,0
C16E9.4c,0,0,0,0,0,0,0,0
B0457.9,0,0,0,0,0,0,0,0
C03D6.8,0,0,0,0,0,0,0,0
B0457.7,0,0,0,0,0,0,0,0
C03D6.6,0,53,16,0,0,45,0,0
C03D6.5,0,0,0,0,0,0,0,114
B0457.4,1041,1260,1220,834,1509,4094,360,1996
B0457.3,1087,965,1193,624,1258,2819,276,1598
B0457.2,0,18,0,5,0,0,0,31
C03D6.1,1836,3777,2580,1276,974,2772,649,1783
C47C12.6.1,0,0,0,0,0,0,0,0
T24D5.8,0,2,0,0,0,0,0,0
T24D5.9,0,0,0,0,0,0,0,0
M176.15,0,0,0,0,0,0,0,0
T24D5.7,0,0,0,0,0,0,0,0
T24D5.4,0,6,0,2,2,31,8,11
T24D5.5,0,7,0,0,0,0,0,0
M176.11,0,0,0,0,0,0,0,0
T24D5.3,0,0,0,0,0,0,0,0
M176.13,0,0,0,0,0,0,0,0
M176.12,0,0,0,0,0,0,12,0
F57B9.6b.1,0,0,0,0,0,0,0,0
R08E5.1b.2,0,0,0,0,0,16,0,0
F57B9.6b.2,0,0,0,0,0,0,0,0
C15H9.6b.1,0,0,0,0,0,0,0,0
F07C4.12a,0,0,0,0,0,0,0,0
F07C4.12b,0,0,0,0,0,0,0,0
B0546.5,0,0,0,0,0,0,0,0
T04B2.3b,0,0,0,0,0,0,0,0
T04B2.3a,0,0,0,0,0,0,0,0
ZK678.9,0,0,0,0,0,0,0,0
C44B9.5,0,39,10,18,0,85,0,33
C28D4.17,0,0,0,0,0,0,0,0
R151.5a,2737,4060,3147,1769,1368,2219,85,1701
C06E1.7,0,0,0,0,0,0,0,0
Y42H9AR.3b,65,268,142,143,53,261,0,159
R151.5b,0,0,0,0,0,0,0,0
C06E1.3,0,0,0,0,0,0,0,0
C06E1.1,35,0,56,17,0,0,0,0
F40E10.2,0,0,0,0,0,0,0,0
F40E10.3,0,0,0,0,0,0,0,0
F40E10.1,0,30,0,0,0,0,0,0
F40E10.7,0,0,0,0,0,0,0,0
C06E1.8,0,0,0,0,0,0,0,0
C06E1.9,254,717,382,353,37,375,0,236
Y40H7A.124,0,0,0,0,0,0,0,0
Y40H7A.125,0,0,0,1,0,0,0,0
Y40H7A.126,0,2,0,2,0,1,0,0
Y40H7A.127,0,0,0,0,0,0,0,0
R12C12.8b,0,0,0,0,0,0,0,0
Y40H7A.121,0,0,0,0,0,0,0,0
Y40H7A.122,0,0,0,0,0,0,0,0
R12C12.8a,108,248,124,151,120,224,19,239
K03B4.6,11,0,20,13,30,0,0,27
K03B4.5,0,0,0,0,0,0,0,0
Y40H7A.128,0,0,0,0,0,0,0,0
Y40H7A.129,0,0,0,0,0,0,0,0
K03B4.1,41,138,66,77,15,110,0,40
C34C12.3,0,18,12,5,0,26,0,0
F38A6.1c,0,0,0,0,0,0,0,0
F38A6.1b,0,0,0,0,0,0,0,0
F38A6.1a,0,0,0,0,0,0,0,0
C44E4.1a,0,0,0,0,0,581,0,0
C44E4.1c,0,987,793,0,603,729,191,1001
C44E4.1d,721,0,0,696,0,0,0,0
Y41E3.372,0,0,0,0,0,0,0,0
F16F9.1.1,0,0,0,0,0,0,0,0
B0412.3a.2,16,150,71,50,118,502,27,266
B0412.3a.1,0,0,0,0,0,0,0,0
F16F9.1.2,5,0,0,2,7,18,0,15
C09E10.2a,0,0,0,0,0,0,0,0
Y73F8A.1053,0,0,0,0,0,0,0,0
C09E10.2b,11,0,0,0,0,0,0,0
C09E10.2e,0,0,0,0,0,0,0,0
C09E10.2d,0,0,0,0,0,0,0,0
C48A7.1c.2,0,0,0,0,0,0,0,0
C48A7.1c.1,0,0,0,0,0,0,0,0
Y67A10A.309,0,0,3,2,0,1,0,0
Y67A10A.308,0,0,0,0,0,0,0,0
Y67A10A.305,0,0,1,0,0,1,0,0
Y67A10A.304,0,0,0,0,0,0,0,0
Y67A10A.307,0,0,0,0,0,0,0,0
Y67A10A.306,0,0,0,0,0,0,0,0
Y67A10A.301,0,0,0,0,0,0,0,0
Y67A10A.300,0,0,0,0,0,0,0,0
Y67A10A.303,0,0,0,0,0,0,0,0
Y67A10A.302,0,0,0,0,0,0,0,0
ZK1005.1a,547,710,1337,849,570,843,242,821
ZK1005.1b,0,0,0,0,0,0,0,0
C44E4.10,0,0,0,0,0,0,0,0
Y51A2D.11.1,0,0,0,0,0,0,0,0
C25A11.4f.1,0,0,0,0,0,0,0,0
C54D10.9,0,0,0,0,0,0,0,0
Y105C5B.918,0,0,0,0,0,0,0,0
Y105C5B.919,0,0,0,0,0,0,0,0
C54D10.1,0,0,0,0,0,0,0,0
C54D10.3,0,0,0,0,0,0,0,0
C54D10.2,0,0,0,0,0,0,0,0
C54D10.5,0,0,0,0,0,0,0,0
C54D10.4,0,0,0,0,0,0,0,0
C54D10.7,0,0,0,0,0,0,0,0
C54D10.6,132,346,610,137,0,0,2,0
C07G1.7,0,0,0,0,0,0,0,0
C07G1.6,0,0,0,0,0,0,0,0
C07G1.1,0,0,0,0,0,0,0,0
T06E8.5,0,0,0,0,0,0,0,0
T06E8.6,0,0,0,0,0,0,0,0
C18E9.10,0,0,0,0,0,0,0,0
C25A11.4f.2,97,231,151,136,48,278,2,24
C07G1.9,0,0,0,0,0,0,0,0
C07G1.8,96,0,65,0,538,1498,162,752
W07G4.3.2,0,0,0,0,0,0,0,0
Y52B11A.18,40440,73728,42015,30248,85131,199703,21946,113313
Y52B11A.19,242,392,411,188,401,1062,80,516
Y52B11A.14,17,24,16,13,28,39,0,22
Y52B11A.15,0,0,0,0,0,0,0,0
Y52B11A.16,0,0,0,0,0,0,0,0
Y52B11A.17,0,0,0,0,0,0,0,0
Y52B11A.10,0,19,16,0,0,0,0,0
Y52B11A.11,21601,43019,35199,23805,19619,60050,4063,31312
Y52B11A.12,0,0,0,0,0,15,0,0
F52H2.11,0,0,0,0,0,0,0,0
F55G1.1,0,0,0,0,0,0,0,0
F55G1.3,63,260,193,105,104,539,34,177
F55G1.2,25,78,63,25,70,165,20,51
F55G1.5,0,73,66,87,0,77,0,65
C45B11.10,0,0,0,0,0,0,0,0
F55G1.6,0,0,34,62,0,175,0,107
Y105C5B.846,0,0,0,0,0,0,0,0
Y105C5B.847,0,0,0,0,0,0,0,0
Y105C5B.844,0,0,0,0,0,0,0,0
Y105C5B.845,0,0,0,0,0,0,0,0
Y105C5B.842,0,0,0,0,0,0,0,0
Y105C5B.843,0,0,0,0,0,0,0,0
Y105C5B.840,0,0,0,0,0,0,0,0
F08G5.8,0,0,0,0,0,0,0,0
K02G10.3.2,0,0,0,0,0,0,0,0
T28H11.20,0,0,0,0,0,0,0,0
T28H11.23,0,0,0,0,0,0,0,0
Y105C5B.913,0,0,0,0,0,0,0,0
T28H11.25,0,0,0,0,0,0,0,0
T28H11.24,0,0,2,0,0,8,0,2
T28H11.27,0,0,0,0,0,0,0,0
T28H11.26,0,0,0,0,0,0,0,0
T28H11.29,0,0,0,0,0,2,0,0
T28H11.28,0,0,0,0,0,8,0,0
Y105C5B.915,0,0,0,1,0,0,0,0
F10A3.15,0,0,0,0,0,0,0,0
W05B10.2.2,0,0,0,0,0,0,0,0
W05B10.2.1,0,0,0,0,0,0,0,0
H20J04.9,43,0,0,29,0,0,0,0
H20J04.6,16,40,14,3,0,19,0,0
H20J04.7,12,9,16,0,6,8,0,1
H20J04.5,25,46,22,8,0,82,0,36
H20J04.2,33,143,104,88,33,252,4,147
H20J04.3,0,46,34,61,0,94,0,62
H20J04.1,26,68,48,48,30,90,11,71
T27D12.4a,20,71,34,0,0,89,5,72
F10A3.10,0,0,0,0,0,0,0,0
T27D12.4c,0,0,0,0,0,0,0,0
T27D12.4b,0,0,0,0,0,0,0,0
F10A3.11,0,0,0,0,0,0,0,0
Y32B12B.8,0,0,0,0,0,0,0,0
C04C3.5b,140,183,151,85,299,379,0,255
C04C3.5c,0,0,0,0,0,0,0,0
C04C3.5a,0,0,0,0,0,0,0,0
Y19D10A.7e,0,0,0,0,0,0,0,0
Y32B12B.3,0,0,0,0,7,0,0,0
Y32B12B.6,0,0,0,0,0,0,0,0
Y32B12B.7,0,0,0,0,0,0,0,0
Y32B12B.5,0,0,0,0,0,0,0,0
ZK328.2.1,45,257,104,127,126,177,24,251
C24A1.8,0,0,0,0,0,16,0,0
ZK328.2.2,0,0,0,0,0,0,0,0
Y102A5C.21,0,0,0,0,0,0,0,0
C24A1.6,0,0,0,0,0,0,0,0
C24A1.7,0,0,0,0,0,13,0,0
C24A1.5,0,0,0,0,0,0,0,0
F21F8.10,0,0,0,0,0,0,0,0
Y102A5C.23,0,0,0,0,0,0,0,0
F40D4.13a,2815,5346,4156,2948,10288,19574,1174,9331
Y102A5C.22,0,0,0,0,0,0,0,0
Y45F10C.13,0,0,0,0,0,0,0,0
Y40H7A.283,0,0,0,0,0,0,0,0
K07C11.8.2,0,0,0,0,0,0,0,0
K07C11.8.1,0,0,0,0,0,0,0,0
C18A3.24,0,0,0,0,0,0,0,0
F59F4.2,0,0,0,0,0,0,0,0
Y53F4B.5,0,0,0,0,18491,29180,0,23827
W02B3.8,0,0,0,0,0,0,0,0
Y53F4B.7,0,0,6,0,54,168,0,67
Y53F4B.6,512,964,997,505,3965,12113,930,4697
Y53F4B.1,16,42,4,14,0,33,0,16
C05D11.11b.1,0,0,0,0,0,0,0,0
C05D11.11b.2,0,0,0,0,0,0,0,0
C05D11.11b.3,0,0,0,0,0,0,0,0
W02B3.3,0,8,0,3,0,0,0,4
W02B3.2,0,0,0,18,0,0,0,0
Y53F4B.9,2165,6169,2695,2855,1040,4089,396,2682
W02B3.4,0,0,0,0,0,0,0,0
W02B3.7,0,0,0,0,0,0,0,0
Y51H4A.823,0,0,0,0,0,0,0,0
F07C3.2,0,0,0,0,0,0,0,0
F07C3.3,0,0,0,0,0,0,0,0
F07C3.1,0,0,0,0,0,0,0,0
F07C3.7,0,0,0,0,0,0,0,5
F07C3.4,23,67,29,31,0,60,0,45
F07C3.8,0,0,0,0,0,0,0,0
F07C3.9,0,0,0,0,0,0,0,0
Y19D10A.7a,0,0,0,0,0,0,0,0
Y45F10C.10,0,0,0,0,0,0,0,0
T07H8.4a.1,0,0,0,0,0,0,0,0
Y39B6A.t1,0,0,0,0,0,0,0,0
W08A12.3a,0,0,0,0,0,0,0,0
W08A12.3b,0,0,0,0,0,0,0,0
Y19D10A.7b,0,0,0,0,0,0,0,0
C25B8.12,0,0,0,0,0,0,0,0
C25B8.11,0,0,0,0,0,0,0,0
C25B8.10,0,0,0,0,0,0,0,0
T06E6.8,0,0,0,0,0,0,0,0
T06E6.9,0,0,0,0,0,0,0,0
T06E6.6,0,0,0,0,0,0,0,0
T06E6.7,0,0,0,0,0,0,0,0
T06E6.4,0,0,0,0,0,0,0,0
T06E6.5,0,0,0,0,0,0,0,5
T06E6.3,0,0,0,0,0,0,0,0
T06E6.1,96,302,195,266,161,1280,0,626
W03B1.2,0,6,0,0,0,0,0,9
W03B1.1,0,0,0,0,0,0,0,165
B0379.8,0,0,0,0,0,5,0,2
F16A11.3a,0,0,0,0,0,0,0,0
F35G2.1b.2,0,0,0,0,0,0,0,0
W03B1.5,0,0,0,6,0,0,0,0
W03B1.8,0,0,0,0,29,0,0,0
W03B1.9,7,0,5,0,6,0,0,0
C33G8.8,0,0,5,8,0,34,0,22
R07B5.9a.2,0,0,0,0,0,0,0,0
F33H12.6,237,824,243,445,432,1051,88,540
Y92H12A.2b,0,0,0,0,0,0,0,0
R07B5.9a.1,0,0,0,0,0,0,0,0
C26E6.13,0,0,0,0,0,0,0,0
C26E6.12,35,19,0,39,15,33,0,31
C26E6.11,0,0,53,25,285,845,23,484
C07G2.1a,203,377,107,76,129,425,48,241
C07G2.1b,0,0,0,0,0,0,0,0
C41C4.5a.1,0,0,0,0,0,0,0,0
C25B8.1b,0,0,0,0,0,0,0,0
C25B8.1a,0,0,0,0,0,0,0,0
C41C4.5a.2,0,0,0,0,0,0,0,0
F59F4.1,553,161,638,42,44,107,0,55
Y54E5B.2,120,267,163,275,254,795,44,411
C06E7.86,0,0,0,0,0,0,0,0
Y54E5B.4,0,0,0,4,0,3,0,0
Y54E5B.5,76,250,121,67,31,70,0,24
Y54E5B.6,0,0,0,0,0,0,0,0
Y54E5B.7,0,0,0,0,0,0,0,0
Y45F10C.15,0,0,0,0,0,0,0,0
F38E11.22,0,0,0,0,0,0,0,0
C38C3.5a.1,0,0,0,0,0,0,0,0
C38C3.5a.2,8,88,84,60,30,159,0,84
F54C9.10.2,22,0,53,39,0,83,0,42
F52G2.1d,0,0,0,0,0,0,0,0
F54C9.10.1,0,0,0,0,0,0,0,0
F52G2.1a,370,721,475,398,285,1157,140,710
F52G2.1c,0,0,0,0,0,0,0,0
F52G2.1b,0,0,0,0,0,0,0,0
F38E11.9.1,0,0,0,0,0,0,0,0
F38E11.9.2,0,0,0,0,0,0,0,0
Y51H4A.440,0,0,0,0,0,0,0,0
ZK550.14,0,0,0,0,0,0,0,0
F38E11.21,80,239,194,95,96,248,21,144
C25F9.10a,0,0,0,0,0,0,0,0
C25F9.10b,0,0,0,0,0,0,0,0
Y67D2.t1,0,0,0,0,0,0,0,0
Y67D2.t2,0,0,0,0,0,0,0,0
